account_id,business_date,opening_balance,closing_balance,available_balance,currency,source_system,load_timestamp
AC00051,2026-08-26,59485.07,59485.07,59485.07,INR,CORE_BANKING,2025-04-29 22:05:45
AC00051,2026-08-27,59485.07,59485.07,59485.07,INR,CORE_BANKING,2026-05-05 18:45:57
AC00051,2026-08-28,59485.07,59485.07,59485.07,INR,CORE_BANKING,2024-05-30 14:33:01
AC00051,2026-08-29,59485.07,59485.07,59485.07,INR,CORE_BANKING,2025-01-23 17:24:25
AC00051,2026-08-30,59485.07,59485.07,59485.07,INR,CORE_BANKING,2024-01-25 02:54:23
AC00052,2026-08-01,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-02-09 06:15:50
AC00052,2026-08-02,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-03-23 10:08:27
AC00052,2026-08-03,181231.47,181231.47,181231.47,INR,CORE_BANKING,2026-04-19 14:08:51
AC00052,2026-08-04,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-09-25 12:32:18
AC00052,2026-08-05,181231.47,181231.47,181231.47,INR,CORE_BANKING,2026-01-11 01:33:14
AC00052,2026-08-06,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-07-26 09:19:09
AC00052,2026-08-07,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-03-28 06:27:12
AC00052,2026-08-08,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-05-25 16:35:15
AC00052,2026-08-09,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-05-15 02:48:32
AC00052,2026-08-10,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-07-15 07:07:36
AC00052,2026-08-11,181231.47,181231.47,181231.47,INR,CORE_BANKING,2026-03-09 14:20:20
AC00052,2026-08-12,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-06-12 13:03:44
AC00052,2026-08-13,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-11-17 09:01:49
AC00052,2026-08-14,181231.47,181231.47,181231.47,INR,CORE_BANKING,2026-01-26 13:39:22
AC00052,2026-08-15,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-08-30 22:40:56
AC00052,2026-08-16,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-06-10 15:27:52
AC00052,2026-08-17,181231.47,181231.47,181231.47,INR,CORE_BANKING,2026-01-10 13:24:03
AC00052,2026-08-18,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-10-17 14:21:42
AC00052,2026-08-19,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-10-14 05:51:26
AC00052,2026-08-20,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-12-17 18:03:50
AC00052,2026-08-21,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-09-06 15:45:54
AC00052,2026-08-22,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-04-28 02:30:09
AC00052,2026-08-23,181231.47,181231.47,181231.47,INR,CORE_BANKING,2026-05-07 07:46:40
AC00052,2026-08-24,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-04-06 22:48:06
AC00052,2026-08-25,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-06-17 17:04:20
AC00052,2026-08-26,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-02-11 02:15:32
AC00052,2026-08-27,181231.47,181231.47,181231.47,INR,CORE_BANKING,2024-02-21 05:45:27
AC00052,2026-08-28,181231.47,181231.47,181231.47,INR,CORE_BANKING,2026-05-09 11:25:24
AC00052,2026-08-29,181231.47,181231.47,181231.47,INR,CORE_BANKING,2026-01-04 05:06:34
AC00052,2026-08-30,181231.47,181231.47,181231.47,INR,CORE_BANKING,2025-10-04 07:22:38
AC00053,2026-08-01,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-12-24 20:11:52
AC00053,2026-08-02,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-03-04 16:59:38
AC00053,2026-08-03,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-06-19 16:23:44
AC00053,2026-08-04,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-02-15 13:44:20
AC00053,2026-08-05,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-06-16 04:28:53
AC00053,2026-08-06,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-10-24 16:00:42
AC00053,2026-08-07,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-01-16 06:28:06
AC00053,2026-08-08,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-02-05 04:20:05
AC00053,2026-08-09,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-07-18 06:24:25
AC00053,2026-08-10,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-12-09 15:30:47
AC00053,2026-08-11,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-10-27 02:45:48
AC00053,2026-08-12,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-10-02 09:43:39
AC00053,2026-08-13,141074.68,141074.68,141074.68,INR,CORE_BANKING,2026-05-23 14:19:09
AC00053,2026-08-14,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-02-18 17:46:20
AC00053,2026-08-15,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-09-19 10:30:49
AC00053,2026-08-16,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-05-23 00:19:29
AC00053,2026-08-17,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-11-04 22:29:29
AC00053,2026-08-18,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-09-01 13:16:17
AC00053,2026-08-19,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-03-25 02:30:39
AC00053,2026-08-20,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-03-08 00:01:52
AC00053,2026-08-21,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-04-10 16:02:59
AC00053,2026-08-22,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-05-10 02:12:07
AC00053,2026-08-23,141074.68,141074.68,141074.68,INR,CORE_BANKING,2026-01-02 16:12:13
AC00053,2026-08-24,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-06-11 14:36:57
AC00053,2026-08-25,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-06-04 23:55:17
AC00053,2026-08-26,141074.68,141074.68,141074.68,INR,CORE_BANKING,2026-01-25 17:56:32
AC00053,2026-08-27,141074.68,141074.68,141074.68,INR,CORE_BANKING,2026-01-26 22:19:14
AC00053,2026-08-28,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-11-02 02:40:00
AC00053,2026-08-29,141074.68,141074.68,141074.68,INR,CORE_BANKING,2025-10-20 06:01:24
AC00053,2026-08-30,141074.68,141074.68,141074.68,INR,CORE_BANKING,2024-12-29 01:57:52
AC00054,2026-08-01,104492.96,104492.96,104492.96,INR,CORE_BANKING,2026-01-11 04:12:41
AC00054,2026-08-02,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-02-06 19:23:19
AC00054,2026-08-03,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-05-18 12:24:01
AC00054,2026-08-04,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-06-10 03:09:58
AC00054,2026-08-05,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-02-17 14:48:40
AC00054,2026-08-06,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-07-04 19:38:28
AC00054,2026-08-07,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-08-09 05:59:51
AC00054,2026-08-08,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-09-04 15:59:51
AC00054,2026-08-09,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-04-28 10:48:07
AC00054,2026-08-10,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-04-24 02:25:26
AC00054,2026-08-11,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-10-26 20:21:08
AC00054,2026-08-12,104492.96,104492.96,104492.96,INR,CORE_BANKING,2026-05-30 10:40:33
AC00054,2026-08-13,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-08-18 16:35:55
AC00054,2026-08-14,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-10-28 08:16:27
AC00054,2026-08-15,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-10-20 21:29:27
AC00054,2026-08-16,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-07-06 07:50:30
AC00054,2026-08-17,104492.96,104492.96,104492.96,INR,CORE_BANKING,2026-01-06 16:41:40
AC00054,2026-08-18,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-05-04 17:54:10
AC00054,2026-08-19,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-09-02 10:32:55
AC00054,2026-08-20,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-02-12 05:51:05
AC00054,2026-08-21,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-10-25 10:26:46
AC00054,2026-08-22,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-10-19 10:31:55
AC00054,2026-08-23,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-02-17 21:33:01
AC00054,2026-08-24,104492.96,104492.96,104492.96,INR,CORE_BANKING,2026-04-07 23:53:16
AC00054,2026-08-25,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-11-09 23:38:33
AC00054,2026-08-26,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-03-16 10:34:03
AC00054,2026-08-27,104492.96,104492.96,104492.96,INR,CORE_BANKING,2024-05-10 07:10:16
AC00054,2026-08-28,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-11-07 02:36:17
AC00054,2026-08-29,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-08-27 00:48:12
AC00054,2026-08-30,104492.96,104492.96,104492.96,INR,CORE_BANKING,2025-12-03 05:31:23
AC00055,2026-08-01,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-07-08 22:06:59
AC00055,2026-08-02,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-10-06 10:29:02
AC00055,2026-08-03,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-09-05 21:44:16
AC00055,2026-08-04,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-05-05 06:03:56
AC00055,2026-08-05,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-04-25 12:04:03
AC00055,2026-08-06,229052.15,229052.15,229052.15,INR,CORE_BANKING,2026-01-26 19:22:02
AC00055,2026-08-07,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-03-09 01:15:52
AC00055,2026-08-08,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-07-11 10:09:00
AC00055,2026-08-09,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-04-28 13:31:20
AC00055,2026-08-10,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-11-20 02:43:46
AC00055,2026-08-11,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-07-14 03:50:11
AC00055,2026-08-12,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-06-21 01:57:18
AC00055,2026-08-13,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-10-12 03:12:19
AC00055,2026-08-14,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-06-14 10:02:42
AC00055,2026-08-15,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-10-22 14:21:37
AC00055,2026-08-16,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-04-25 05:02:14
AC00055,2026-08-17,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-05-24 13:59:09
AC00055,2026-08-18,229052.15,229052.15,229052.15,INR,CORE_BANKING,2026-02-25 11:41:26
AC00055,2026-08-19,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-11-21 20:53:21
AC00055,2026-08-20,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-08-08 09:10:07
AC00055,2026-08-21,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-11-18 06:22:39
AC00055,2026-08-22,229052.15,229052.15,229052.15,INR,CORE_BANKING,2026-03-25 20:46:09
AC00055,2026-08-23,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-05-19 07:19:01
AC00055,2026-08-24,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-01-29 17:45:19
AC00055,2026-08-25,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-11-13 06:16:31
AC00055,2026-08-26,229052.15,229052.15,229052.15,INR,CORE_BANKING,2026-04-01 01:35:44
AC00055,2026-08-27,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-06-25 15:43:52
AC00055,2026-08-28,229052.15,229052.15,229052.15,INR,CORE_BANKING,2024-07-08 20:43:47
AC00055,2026-08-29,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-04-29 01:50:53
AC00055,2026-08-30,229052.15,229052.15,229052.15,INR,CORE_BANKING,2025-08-14 11:53:17
AC00056,2026-08-01,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-11-10 11:47:16
AC00056,2026-08-02,106705.97,106705.97,106705.97,INR,CORE_BANKING,2026-03-26 17:39:56
AC00056,2026-08-03,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-12-02 14:22:59
AC00056,2026-08-04,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-06-19 20:35:50
AC00056,2026-08-05,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-11-21 13:48:35
AC00056,2026-08-06,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-11-25 15:47:22
AC00056,2026-08-07,106705.97,106705.97,106705.97,INR,CORE_BANKING,2026-03-29 06:32:12
AC00056,2026-08-08,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-11-18 15:53:52
AC00056,2026-08-09,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-02-04 06:25:12
AC00056,2026-08-10,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-09-24 21:58:28
AC00056,2026-08-11,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-02-29 01:03:37
AC00056,2026-08-12,106705.97,106705.97,106705.97,INR,CORE_BANKING,2026-02-26 07:24:52
AC00056,2026-08-13,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-09-17 06:18:58
AC00056,2026-08-14,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-08-20 02:31:14
AC00056,2026-08-15,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-10-19 03:36:23
AC00056,2026-08-16,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-01-05 06:00:15
AC00056,2026-08-17,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-06-19 20:21:36
AC00056,2026-08-18,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-12-25 02:34:03
AC00056,2026-08-19,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-03-16 01:51:11
AC00056,2026-08-20,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-04-13 04:55:10
AC00056,2026-08-21,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-03-17 22:03:36
AC00056,2026-08-22,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-08-28 21:05:15
AC00056,2026-08-23,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-02-08 12:38:35
AC00056,2026-08-24,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-03-17 12:17:05
AC00056,2026-08-25,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-11-10 10:48:46
AC00056,2026-08-26,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-10-27 17:51:28
AC00056,2026-08-27,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-06-20 05:52:23
AC00056,2026-08-28,106705.97,106705.97,106705.97,INR,CORE_BANKING,2025-04-11 22:12:44
AC00056,2026-08-29,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-05-30 04:46:17
AC00056,2026-08-30,106705.97,106705.97,106705.97,INR,CORE_BANKING,2024-11-22 23:35:32
AC00057,2026-08-01,56309.54,54443.11,54443.11,INR,CORE_BANKING,2026-01-25 11:40:11
AC00057,2026-08-02,54443.11,114591.27,114591.27,INR,CORE_BANKING,2025-12-18 17:10:14
AC00057,2026-08-03,114591.27,28494.26,28494.26,INR,CORE_BANKING,2024-04-08 23:34:28
AC00057,2026-08-04,28494.26,60336.92,60336.92,INR,CORE_BANKING,2024-06-14 16:06:08
AC00057,2026-08-05,60336.92,60336.92,60336.92,INR,CORE_BANKING,2024-02-01 06:15:28
AC00057,2026-08-06,60336.92,60565.07,60565.07,INR,CORE_BANKING,2025-06-30 07:24:31
AC00057,2026-08-07,60565.07,83801.54,83801.54,INR,CORE_BANKING,2025-01-25 11:06:32
AC00057,2026-08-08,83801.54,14396.72,14396.72,INR,CORE_BANKING,2024-07-01 03:23:43
AC00057,2026-08-09,14396.72,938.56,938.56,INR,CORE_BANKING,2025-12-18 19:36:40
AC00057,2026-08-10,938.56,397.64,397.64,INR,CORE_BANKING,2025-08-04 22:28:03
AC00057,2026-08-11,397.64,308.55,308.55,INR,CORE_BANKING,2024-04-22 04:11:56
AC00057,2026-08-12,308.55,51443.11,51443.11,INR,CORE_BANKING,2025-09-18 11:04:55
AC00057,2026-08-13,51443.11,9491.38,9491.38,INR,CORE_BANKING,2024-09-23 08:47:27
AC00057,2026-08-14,9491.38,5224.46,5224.46,INR,CORE_BANKING,2024-10-05 12:26:33
AC00057,2026-08-15,5224.46,3655.18,3655.18,INR,CORE_BANKING,2025-07-22 18:52:09
AC00057,2026-08-16,3655.18,3655.18,3655.18,INR,CORE_BANKING,2025-04-26 17:43:36
AC00057,2026-08-17,3655.18,3595.30,3595.30,INR,CORE_BANKING,2024-04-28 02:59:18
AC00057,2026-08-18,3595.30,44684.72,44684.72,INR,CORE_BANKING,2024-09-29 16:19:18
AC00057,2026-08-19,44684.72,106409.99,106409.99,INR,CORE_BANKING,2025-11-27 02:01:15
AC00057,2026-08-20,106409.99,16862.32,16862.32,INR,CORE_BANKING,2026-04-28 10:46:47
AC00057,2026-08-21,16862.32,53604.16,53604.16,INR,CORE_BANKING,2024-10-26 15:13:04
AC00057,2026-08-22,53604.16,70055.86,70055.86,INR,CORE_BANKING,2024-01-12 23:44:32
AC00057,2026-08-23,70055.86,36763.12,36763.12,INR,CORE_BANKING,2025-06-10 16:42:41
AC00057,2026-08-24,36763.12,25199.95,25199.95,INR,CORE_BANKING,2025-09-25 12:52:21
AC00057,2026-08-25,25199.95,74616.20,74616.20,INR,CORE_BANKING,2024-12-09 19:26:57
AC00057,2026-08-26,74616.20,5954.67,5954.67,INR,CORE_BANKING,2024-09-29 23:54:35
AC00057,2026-08-27,5954.67,56475.97,56475.97,INR,CORE_BANKING,2024-11-13 10:21:48
AC00057,2026-08-28,56475.97,101734.45,101734.45,INR,CORE_BANKING,2024-03-27 08:02:41
AC00057,2026-08-29,101734.45,103327.21,103327.21,INR,CORE_BANKING,2026-04-25 22:51:14
AC00057,2026-08-30,103327.21,103327.21,103327.21,INR,CORE_BANKING,2024-09-25 15:30:07
AC00058,2026-08-01,217876.84,217876.84,217876.84,INR,CORE_BANKING,2026-03-27 08:00:37
AC00058,2026-08-02,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-04-04 11:41:26
AC00058,2026-08-03,217876.84,217876.84,217876.84,INR,CORE_BANKING,2026-03-01 02:02:01
AC00058,2026-08-04,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-08-16 02:47:10
AC00058,2026-08-05,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-05-11 19:43:07
AC00058,2026-08-06,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-05-10 03:22:43
AC00058,2026-08-07,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-12-20 20:34:17
AC00058,2026-08-08,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-04-18 07:24:48
AC00058,2026-08-09,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-12-31 10:32:51
AC00058,2026-08-10,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-04-19 12:22:17
AC00058,2026-08-11,217876.84,217876.84,217876.84,INR,CORE_BANKING,2026-05-02 08:21:47
AC00058,2026-08-12,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-11-29 18:56:21
AC00058,2026-08-13,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-01-18 15:27:18
AC00058,2026-08-14,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-04-14 19:05:50
AC00058,2026-08-15,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-04-09 14:50:04
AC00058,2026-08-16,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-09-10 09:02:51
AC00058,2026-08-17,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-09-20 02:05:08
AC00058,2026-08-18,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-09-02 18:07:24
AC00058,2026-08-19,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-08-21 11:31:05
AC00058,2026-08-20,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-01-21 00:40:19
AC00058,2026-08-21,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-08-15 02:34:44
AC00058,2026-08-22,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-02-23 04:55:26
AC00058,2026-08-23,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-05-14 21:15:03
AC00058,2026-08-24,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-05-15 21:05:00
AC00058,2026-08-25,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-03-29 23:42:12
AC00058,2026-08-26,217876.84,217876.84,217876.84,INR,CORE_BANKING,2025-02-05 12:50:17
AC00058,2026-08-27,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-11-02 06:14:38
AC00058,2026-08-28,217876.84,217876.84,217876.84,INR,CORE_BANKING,2026-01-25 22:06:17
AC00058,2026-08-29,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-10-11 20:06:33
AC00058,2026-08-30,217876.84,217876.84,217876.84,INR,CORE_BANKING,2024-09-09 03:28:34
AC00059,2026-08-01,24085.37,53801.57,53801.57,INR,CORE_BANKING,2025-08-28 10:02:13
AC00059,2026-08-02,53801.57,120578.13,120578.13,INR,CORE_BANKING,2026-03-07 02:19:24
AC00059,2026-08-03,120578.13,120578.13,120578.13,INR,CORE_BANKING,2024-06-25 01:21:47
AC00059,2026-08-04,120578.13,107028.74,107028.74,INR,CORE_BANKING,2025-07-25 09:15:01
AC00059,2026-08-05,107028.74,15312.05,15312.05,INR,CORE_BANKING,2026-05-14 02:35:10
AC00059,2026-08-06,15312.05,2629.56,2629.56,INR,CORE_BANKING,2025-11-07 06:41:58
AC00059,2026-08-07,2629.56,69366.50,69366.50,INR,CORE_BANKING,2024-03-23 02:13:21
AC00059,2026-08-08,69366.50,104506.54,104506.54,INR,CORE_BANKING,2025-09-30 17:36:04
AC00059,2026-08-09,104506.54,91046.64,91046.64,INR,CORE_BANKING,2025-08-15 04:50:02
AC00059,2026-08-10,91046.64,87268.44,87268.44,INR,CORE_BANKING,2025-03-29 22:55:36
AC00059,2026-08-11,87268.44,126604.44,126604.44,INR,CORE_BANKING,2025-10-23 11:48:30
AC00059,2026-08-12,126604.44,129728.92,129728.92,INR,CORE_BANKING,2024-09-15 05:30:21
AC00059,2026-08-13,129728.92,122556.87,122556.87,INR,CORE_BANKING,2025-12-16 11:43:26
AC00059,2026-08-14,122556.87,127451.15,127451.15,INR,CORE_BANKING,2024-10-22 01:45:21
AC00059,2026-08-15,127451.15,177960.21,177960.21,INR,CORE_BANKING,2025-01-22 11:19:17
AC00059,2026-08-16,177960.21,270329.84,270329.84,INR,CORE_BANKING,2025-05-03 01:39:42
AC00059,2026-08-17,270329.84,369127.00,369127.00,INR,CORE_BANKING,2024-02-22 03:37:34
AC00059,2026-08-18,369127.00,271499.64,271499.64,INR,CORE_BANKING,2024-11-12 12:03:13
AC00059,2026-08-19,271499.64,271499.64,271499.64,INR,CORE_BANKING,2024-02-07 15:40:18
AC00059,2026-08-20,271499.64,303000.82,303000.82,INR,CORE_BANKING,2024-02-02 06:19:36
AC00059,2026-08-21,303000.82,305065.24,305065.24,INR,CORE_BANKING,2025-01-19 22:17:08
AC00059,2026-08-22,305065.24,253503.74,253503.74,INR,CORE_BANKING,2026-02-15 18:24:31
AC00059,2026-08-23,253503.74,189659.25,189659.25,INR,CORE_BANKING,2026-02-27 18:04:28
AC00059,2026-08-24,189659.25,174789.62,174789.62,INR,CORE_BANKING,2025-05-29 03:06:42
AC00059,2026-08-25,174789.62,167786.69,167786.69,INR,CORE_BANKING,2024-12-16 13:24:57
AC00059,2026-08-26,167786.69,198356.69,198356.69,INR,CORE_BANKING,2025-07-20 20:31:15
AC00059,2026-08-27,198356.69,202240.04,202240.04,INR,CORE_BANKING,2025-03-24 10:39:35
AC00059,2026-08-28,202240.04,28759.29,28759.29,INR,CORE_BANKING,2024-09-21 11:41:24
AC00059,2026-08-29,28759.29,28759.29,28759.29,INR,CORE_BANKING,2025-05-21 08:41:10
AC00059,2026-08-30,28759.29,67592.43,67592.43,INR,CORE_BANKING,2025-11-03 15:08:12
AC00060,2026-08-01,135089.68,135089.68,135089.68,INR,CORE_BANKING,2025-03-28 16:23:32
AC00060,2026-08-02,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-01-04 16:30:45
AC00060,2026-08-03,135089.68,135089.68,135089.68,INR,CORE_BANKING,2025-10-12 12:52:40
AC00060,2026-08-04,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-11-13 03:16:00
AC00060,2026-08-05,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-03-20 21:03:40
AC00060,2026-08-06,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-11-26 05:00:28
AC00060,2026-08-07,135089.68,135089.68,135089.68,INR,CORE_BANKING,2025-08-03 10:37:22
AC00060,2026-08-08,135089.68,135089.68,135089.68,INR,CORE_BANKING,2026-05-04 21:59:01
AC00060,2026-08-09,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-11-16 09:33:28
AC00060,2026-08-10,135089.68,135089.68,135089.68,INR,CORE_BANKING,2026-04-04 11:02:27
AC00060,2026-08-11,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-12-17 09:28:47
AC00060,2026-08-12,135089.68,135089.68,135089.68,INR,CORE_BANKING,2025-04-16 16:46:25
AC00060,2026-08-13,135089.68,135089.68,135089.68,INR,CORE_BANKING,2026-05-12 03:10:10
AC00060,2026-08-14,135089.68,135089.68,135089.68,INR,CORE_BANKING,2026-04-24 04:02:28
AC00060,2026-08-15,135089.68,135089.68,135089.68,INR,CORE_BANKING,2025-02-28 22:32:23
AC00060,2026-08-16,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-02-10 15:06:25
AC00060,2026-08-17,135089.68,135089.68,135089.68,INR,CORE_BANKING,2025-07-30 05:16:57
AC00060,2026-08-18,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-10-03 17:06:55
AC00060,2026-08-19,135089.68,135089.68,135089.68,INR,CORE_BANKING,2026-06-09 03:34:39
AC00060,2026-08-20,135089.68,135089.68,135089.68,INR,CORE_BANKING,2025-02-27 13:06:09
AC00060,2026-08-21,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-04-13 06:55:52
AC00060,2026-08-22,135089.68,135089.68,135089.68,INR,CORE_BANKING,2025-05-13 21:41:51
AC00060,2026-08-23,135089.68,135089.68,135089.68,INR,CORE_BANKING,2024-09-25 04:31:04
